,Label,Prob0,Prob1
3903,1,0.0001,0.9999
3904,1,0.0,1.0
3905,1,0.0001,0.9999
3906,1,0.0131,0.9869
3907,1,0.0013,0.9987
3908,1,0.006,0.994
3909,1,0.0005,0.9995
3910,1,0.0018,0.9982
3911,1,0.0273,0.9727
3912,1,0.0009,0.9991
3913,1,0.0007,0.9993
3914,1,0.0001,0.9999
3915,1,0.0,1.0
3916,1,0.0001,0.9999
3917,1,0.0,1.0
3918,1,0.0003,0.9997
3919,1,0.0011,0.9989
3920,1,0.0004,0.9996
3921,1,0.0058,0.9942
3922,1,0.0,1.0
3923,1,0.0001,0.9999
3924,1,0.0001,0.9999
3925,1,0.0,1.0
3926,1,0.0003,0.9997
3927,1,0.014,0.986
3928,1,0.0,1.0
3929,1,0.0001,0.9999
3930,1,0.0002,0.9998
3931,1,0.0021,0.9979
3932,1,0.0274,0.9726
3933,1,0.0023,0.9977
3934,1,0.0001,0.9999
3935,1,0.0001,0.9999
3936,1,0.3109,0.6891
3937,1,0.0006,0.9994
3938,1,0.0003,0.9997
3939,1,0.0135,0.9865
3940,1,0.0137,0.9863
3941,1,0.0228,0.9772
3942,1,0.0008,0.9992
3943,1,0.0903,0.9097
3944,1,0.0018,0.9982
3945,1,0.0012,0.9988
3946,1,0.0028,0.9972
3947,1,0.0001,0.9999
3948,1,0.2199,0.7801
3949,1,0.0099,0.9901
3950,1,0.0871,0.9129
3951,1,0.0001,0.9999
3952,1,0.0,1.0
3953,1,0.0382,0.9618
3954,1,0.0013,0.9987
3955,1,0.002,0.998
3956,1,0.0,1.0
3957,1,0.0338,0.9662
3958,1,0.0,1.0
3959,1,0.0056,0.9944
3960,1,0.0,1.0
3961,1,0.0015,0.9985
3962,1,0.0001,0.9999
3963,1,0.0,1.0
3964,1,0.0,1.0
3965,1,0.0,1.0
3966,1,0.0003,0.9997
3967,1,0.0001,0.9999
3968,1,0.001,0.999
3969,1,0.0123,0.9877
3970,1,0.272,0.728
3971,1,0.0008,0.9992
3972,1,0.0023,0.9977
3973,1,0.0069,0.9931
3974,1,0.0001,0.9999
3975,1,0.0003,0.9997
3976,1,0.0007,0.9993
3977,1,0.0545,0.9455
3978,1,0.0003,0.9997
3979,1,0.1101,0.8899
3980,1,0.0174,0.9826
3981,1,0.006,0.994
3982,1,0.0347,0.9653
3983,1,0.0,1.0
3984,1,0.0066,0.9934
3985,1,0.0011,0.9989
3986,1,0.0001,0.9999
3987,1,0.0078,0.9922
3988,1,0.0,1.0
3989,1,0.0052,0.9948
3990,1,0.0,1.0
3991,1,0.0003,0.9997
3992,1,0.0001,0.9999
3993,1,0.0002,0.9998
3994,1,0.005,0.995
3995,1,0.0649,0.9351
3996,1,0.0027,0.9973
3997,1,0.0478,0.9522
3998,1,0.0022,0.9978
3999,1,0.0209,0.9791
4000,1,0.0006,0.9994
4001,1,0.0028,0.9972
4002,1,0.2284,0.7716
4003,1,0.0123,0.9877
4004,1,0.0001,0.9999
4005,1,0.0015,0.9985
4006,1,0.0026,0.9974
4007,1,0.002,0.998
4008,1,0.0,1.0
4009,1,0.0034,0.9966
4010,1,0.0001,0.9999
4011,1,0.0009,0.9991
4012,1,0.001,0.999
4013,1,0.0022,0.9978
4014,1,0.0107,0.9893
4015,1,0.0,1.0
4016,1,0.4027,0.5973
4017,1,0.0047,0.9953
4018,1,0.0001,0.9999
4019,1,0.0013,0.9987
4020,1,0.0001,0.9999
4021,1,0.0024,0.9976
4022,1,0.0767,0.9233
4023,1,0.0004,0.9996
4024,1,0.0409,0.9591
4025,1,0.0005,0.9995
4026,1,0.0001,0.9999
4027,1,0.0,1.0
4028,1,0.0011,0.9989
4029,1,0.0015,0.9985
4030,1,0.0001,0.9999
4031,1,0.0,1.0
4032,1,0.0,1.0
4033,1,0.0001,0.9999
4034,1,0.0022,0.9978
4035,1,0.0013,0.9987
4036,1,0.0,1.0
4037,1,0.0,1.0
4038,1,0.0292,0.9708
4039,1,0.0035,0.9965
4040,1,0.0002,0.9998
4041,1,0.0,1.0
4042,1,0.0032,0.9968
4043,1,0.0042,0.9958
4044,1,0.0,1.0
4045,1,0.0068,0.9932
4046,1,0.0048,0.9952
4047,1,0.0,1.0
4048,1,0.0,1.0
4049,1,0.0035,0.9965
4050,1,0.0002,0.9998
4051,1,0.0008,0.9992
4052,1,0.0023,0.9977
4053,1,0.0043,0.9957
4054,1,0.0001,0.9999
4055,1,0.0001,0.9999
4056,1,0.058,0.942
4057,1,0.0001,0.9999
4058,1,0.0024,0.9976
4059,1,0.0001,0.9999
4060,1,0.0054,0.9946
4061,1,0.0023,0.9977
4062,1,0.0034,0.9966
4063,1,0.0958,0.9042
4064,1,0.0001,0.9999
4065,1,0.0011,0.9989
4066,1,0.0,1.0
4067,1,0.0003,0.9997
4068,1,0.0004,0.9996
4069,1,0.0003,0.9997
4070,1,0.002,0.998
4071,1,0.0001,0.9999
4072,1,0.0063,0.9937
4073,1,0.0,1.0
4074,1,0.0014,0.9986
4075,1,0.0007,0.9993
4076,1,0.1255,0.8745
4077,1,0.0615,0.9385
4078,1,0.0035,0.9965
4079,1,0.0001,0.9999
4080,1,0.0031,0.9969
4081,1,0.0001,0.9999
4082,1,0.0,1.0
4083,1,0.0001,0.9999
4084,1,0.0,1.0
4085,1,0.003,0.997
4086,1,0.0002,0.9998
4087,1,0.3545,0.6455
4088,1,0.0445,0.9555
4089,1,0.0018,0.9982
4090,1,0.1225,0.8775
4091,1,0.0324,0.9676
4092,1,0.0001,0.9999
4093,1,0.0001,0.9999
4094,1,0.001,0.999
4095,1,0.3177,0.6823
4096,1,0.0006,0.9994
4097,1,0.001,0.999
4098,1,0.0011,0.9989
4099,1,0.0001,0.9999
4100,1,0.0002,0.9998
4101,1,0.0155,0.9845
4102,1,0.0021,0.9979
4103,1,0.0027,0.9973
4104,1,0.0012,0.9988
4105,1,0.0032,0.9968
4106,1,0.0001,0.9999
4107,1,0.0032,0.9968
4108,1,0.0418,0.9582
4109,1,0.0001,0.9999
4110,1,0.001,0.999
4111,1,0.0267,0.9733
4112,1,0.0002,0.9998
4113,1,0.0589,0.9411
4114,1,0.0001,0.9999
4115,1,0.0005,0.9995
4116,1,0.0139,0.9861
4117,1,0.0028,0.9972
4118,1,0.0,1.0
4119,1,0.0002,0.9998
4120,1,0.0036,0.9964
4121,1,0.0064,0.9936
4122,1,0.0001,0.9999
4123,1,0.0001,0.9999
4124,1,0.0514,0.9486
4125,1,0.0257,0.9743
4126,1,0.0011,0.9989
4127,1,0.0141,0.9859
4128,1,0.0,1.0
4129,1,0.0,1.0
4130,1,0.0011,0.9989
4131,1,0.0015,0.9985
4132,1,0.0014,0.9986
4133,1,0.0149,0.9851
4134,1,0.0,1.0
4135,1,0.0128,0.9872
4136,1,0.0,1.0
4137,1,0.0002,0.9998
4138,1,0.0004,0.9996
4139,1,0.0,1.0
4140,1,0.0339,0.9661
4141,1,0.0008,0.9992
4142,1,0.0162,0.9838
4143,1,0.0,1.0
4144,1,0.0001,0.9999
4145,1,0.0008,0.9992
4146,1,0.0026,0.9974
4147,1,0.001,0.999
4148,1,0.0,1.0
4149,1,0.0004,0.9996
4150,1,0.0,1.0
4151,1,0.0255,0.9745
4152,1,0.0002,0.9998
4153,1,0.1711,0.8289
4154,1,0.1565,0.8435
4155,1,0.0,1.0
4156,1,0.0,1.0
4157,1,0.0,1.0
4158,1,0.0002,0.9998
4159,1,0.0,1.0
4160,1,0.0,1.0
4161,1,0.0012,0.9988
4162,1,0.0,1.0
4163,1,0.0019,0.9981
4164,1,0.0066,0.9934
4165,1,0.0,1.0
4166,1,0.0004,0.9996
4167,1,0.0003,0.9997
4168,1,0.0001,0.9999
4169,1,0.0019,0.9981
4170,1,0.0014,0.9986
4171,1,0.2154,0.7846
4172,1,0.0001,0.9999
4173,1,0.0001,0.9999
4174,1,0.0001,0.9999
4175,1,0.0001,0.9999
4176,1,0.0025,0.9975
4177,1,0.0012,0.9988
4178,1,0.0066,0.9934
4179,1,0.0004,0.9996
4180,1,0.0,1.0
4181,1,0.0158,0.9842
4182,1,0.0429,0.9571
4183,1,0.0,1.0
4184,1,0.0003,0.9997
4185,1,0.0008,0.9992
4186,1,0.0052,0.9948
4187,1,0.0012,0.9988
4188,1,0.0038,0.9962
4189,1,0.0025,0.9975
4190,1,0.0033,0.9967
4191,1,0.0007,0.9993
4192,1,0.0157,0.9843
4193,1,0.1591,0.8409
4194,1,0.0001,0.9999
4195,1,0.0023,0.9977
4196,1,0.1686,0.8314
4197,1,0.0001,0.9999
4198,1,0.0,1.0
4199,1,0.0004,0.9996
4200,1,0.0002,0.9998
4201,1,0.0,1.0
4202,1,0.0,1.0
4203,1,0.0025,0.9975
4204,1,0.0014,0.9986
4205,1,0.0039,0.9961
4206,1,0.0545,0.9455
4207,1,0.1119,0.8881
4208,1,0.0002,0.9998
4209,1,0.0002,0.9998
4210,1,0.1296,0.8704
4211,1,0.0002,0.9998
4212,1,0.0001,0.9999
4213,1,0.0002,0.9998
4214,1,0.0001,0.9999
4215,1,0.0115,0.9885
4216,1,0.0654,0.9346
4217,1,0.0015,0.9985
4218,1,0.0002,0.9998
4219,1,0.0065,0.9935
4220,1,0.0414,0.9586
4221,1,0.0,1.0
4222,1,0.0271,0.9729
4223,1,0.2303,0.7697
4224,1,0.0001,0.9999
4225,1,0.0001,0.9999
4226,1,0.0095,0.9905
4227,1,0.0017,0.9983
4228,1,0.0,1.0
4229,1,0.0043,0.9957
4230,1,0.0001,0.9999
4231,1,0.0147,0.9853
4232,1,0.0025,0.9975
4233,1,0.0,1.0
4234,1,0.0,1.0
4235,1,0.0001,0.9999
4236,1,0.0001,0.9999
4237,1,0.0004,0.9996
4238,1,0.0002,0.9998
4239,1,0.0003,0.9997
4240,1,0.0374,0.9626
4241,1,0.0001,0.9999
4242,1,0.0026,0.9974
4243,1,0.0005,0.9995
4244,1,0.0001,0.9999
4245,1,0.0001,0.9999
4246,1,0.0964,0.9036
4247,1,0.0005,0.9995
4248,1,0.0033,0.9967
4249,1,0.062,0.938
4250,1,0.0024,0.9976
4251,1,0.0005,0.9995
4252,1,0.0046,0.9954
4253,1,0.0006,0.9994
4254,1,0.0002,0.9998
4255,1,0.0051,0.9949
4256,1,0.0003,0.9997
4257,1,0.0001,0.9999
4258,1,0.0001,0.9999
4259,1,0.0157,0.9843
4260,1,0.0,1.0
4261,1,0.0001,0.9999
4262,1,0.0032,0.9968
4263,1,0.0014,0.9986
4264,1,0.0081,0.9919
4265,1,0.0008,0.9992
4266,1,0.0001,0.9999
4267,1,0.0814,0.9186
4268,1,0.0001,0.9999
4269,1,0.0,1.0
4270,1,0.0001,0.9999
4271,1,0.0003,0.9997
4272,1,0.0,1.0
4273,1,0.0083,0.9917
4274,1,0.0,1.0
4275,1,0.0112,0.9888
4276,1,0.0002,0.9998
4277,1,0.004,0.996
4278,1,0.1087,0.8913
4279,1,0.001,0.999
4280,1,0.3473,0.6527
4281,1,0.0001,0.9999
4282,1,0.0,1.0
4283,1,0.0001,0.9999
4284,1,0.0016,0.9984
4285,1,0.024,0.976
4286,1,0.0022,0.9978
4287,1,0.0005,0.9995
4288,1,0.0,1.0
4289,1,0.0213,0.9787
4290,1,0.0003,0.9997
4291,1,0.0001,0.9999
4292,1,0.0071,0.9929
4293,1,0.2379,0.7621
4294,1,0.0042,0.9958
4295,1,0.0004,0.9996
4296,1,0.0145,0.9855
4297,1,0.0,1.0
4298,1,0.0022,0.9978
4299,1,0.0115,0.9885
4300,1,0.0702,0.9298
4301,1,0.0003,0.9997
4302,1,0.0007,0.9993
4303,1,0.0002,0.9998
4304,1,0.0002,0.9998
4305,1,0.0003,0.9997
4306,1,0.0082,0.9918
4307,1,0.0001,0.9999
4308,1,0.0002,0.9998
4309,1,0.0199,0.9801
4310,1,0.0013,0.9987
4311,1,0.0005,0.9995
4312,1,0.0001,0.9999
4313,1,0.0002,0.9998
4314,1,0.0004,0.9996
4315,1,0.0003,0.9997
4316,1,0.0,1.0
4317,1,0.0014,0.9986
4318,1,0.0002,0.9998
4319,1,0.0002,0.9998
4320,1,0.0014,0.9986
4321,1,0.0001,0.9999
4322,1,0.0013,0.9987
4323,1,0.0002,0.9998
4324,1,0.0003,0.9997
4325,1,0.0,1.0
4326,1,0.0001,0.9999
4327,1,0.0394,0.9606
4328,1,0.0001,0.9999
4329,1,0.0001,0.9999
4330,1,0.0,1.0
4331,1,0.0207,0.9793
4332,1,0.0101,0.9899
4333,1,0.0002,0.9998
4334,1,0.0001,0.9999
4335,1,0.0032,0.9968
4336,1,0.0,1.0
4337,1,0.0002,0.9998
4338,1,0.0,1.0
4339,1,0.0,1.0
4340,1,0.1062,0.8938
4341,1,0.008,0.992
4342,1,0.0002,0.9998
4343,1,0.0001,0.9999
4344,1,0.0001,0.9999
4345,1,0.0,1.0
4346,1,0.0015,0.9985
4347,1,0.0009,0.9991
4348,1,0.0005,0.9995
4349,1,0.2571,0.7429
4350,1,0.006,0.994
4351,1,0.0004,0.9996
4352,1,0.001,0.999
4353,1,0.0008,0.9992
4354,1,0.0057,0.9943
4355,1,0.0,1.0
4356,1,0.0059,0.9941
4357,1,0.0,1.0
4358,1,0.0059,0.9941
4359,1,0.0002,0.9998
4360,1,0.0001,0.9999
4361,1,0.0007,0.9993
4362,1,0.0002,0.9998
4363,1,0.0001,0.9999
4364,1,0.0001,0.9999
4365,1,0.0002,0.9998
4366,1,0.0059,0.9941
4367,1,0.0056,0.9944
4368,1,0.0006,0.9994
4369,1,0.0024,0.9976
4370,1,0.0,1.0
4371,1,0.0059,0.9941
4372,1,0.0179,0.9821
4373,1,0.0,1.0
4374,1,0.0,1.0
4375,1,0.0006,0.9994
4376,1,0.0014,0.9986
4377,1,0.0001,0.9999
4378,1,0.0,1.0
4379,1,0.0001,0.9999
4380,1,0.0002,0.9998
4381,1,0.1484,0.8516
4382,1,0.0063,0.9937
4383,1,0.005,0.995
4384,1,0.0201,0.9799
4385,1,0.0002,0.9998
4386,1,0.0407,0.9593
4387,1,0.0047,0.9953
4388,1,0.0113,0.9887
4389,1,0.0,1.0
4390,1,0.0077,0.9923
4391,1,0.0,1.0
4392,1,0.0001,0.9999
4393,1,0.0001,0.9999
4394,1,0.0001,0.9999
4395,1,0.0037,0.9963
4396,1,0.0001,0.9999
4397,1,0.0057,0.9943
4398,1,0.0214,0.9786
4399,1,0.0001,0.9999
4400,1,0.1776,0.8224
4401,1,0.0003,0.9997
4402,1,0.0046,0.9954
4403,1,0.0757,0.9243
4404,1,0.0087,0.9913
4405,1,0.0535,0.9465
4406,1,0.0065,0.9935
4407,1,0.0001,0.9999
4408,1,0.024,0.976
4409,1,0.0044,0.9956
4410,1,0.0003,0.9997
4411,1,0.0073,0.9927
4412,1,0.0325,0.9675
4413,1,0.0125,0.9875
4414,1,0.0027,0.9973
4415,1,0.0017,0.9983
4416,1,0.0,1.0
4417,1,0.0,1.0
4418,1,0.0001,0.9999
4419,1,0.0005,0.9995
4420,1,0.0001,0.9999
4421,1,0.0179,0.9821
4422,1,0.0001,0.9999
4423,1,0.0239,0.9761
4424,1,0.0048,0.9952
4425,1,0.0001,0.9999
4426,1,0.0416,0.9584
4427,1,0.0009,0.9991
4428,1,0.0009,0.9991
4429,1,0.0016,0.9984
4430,1,0.0014,0.9986
4431,1,0.0049,0.9951
4432,1,0.0001,0.9999
4433,1,0.0004,0.9996
4434,1,0.0681,0.9319
4435,1,0.0001,0.9999
4436,1,0.0021,0.9979
4437,1,0.0389,0.9611
4438,1,0.0049,0.9951
4439,1,0.0001,0.9999
4440,1,0.0,1.0
4441,1,0.0001,0.9999
4442,1,0.0003,0.9997
4443,1,0.0741,0.9259
4444,1,0.0009,0.9991
4445,1,0.1796,0.8204
4446,1,0.0001,0.9999
4447,1,0.0,1.0
4448,1,0.0003,0.9997
4449,1,0.0,1.0
4450,1,0.0005,0.9995
4451,1,0.0,1.0
4452,1,0.0005,0.9995
4453,1,0.0005,0.9995
4454,1,0.0,1.0
4455,1,0.0002,0.9998
4456,1,0.0003,0.9997
4457,1,0.0003,0.9997
4458,1,0.001,0.999
4459,1,0.0169,0.9831
4460,1,0.0,1.0
4461,1,0.0916,0.9084
4462,1,0.0,1.0
4463,1,0.0012,0.9988
4464,1,0.0023,0.9977
4465,1,0.0,1.0
4466,1,0.0,1.0
4467,1,0.0002,0.9998
4468,1,0.0021,0.9979
4469,1,0.0013,0.9987
4470,1,0.0025,0.9975
4471,1,0.0,1.0
4472,1,0.0532,0.9468
4473,1,0.0008,0.9992
4474,1,0.0082,0.9918
4475,1,0.0001,0.9999
4476,1,0.0001,0.9999
4477,1,0.0001,0.9999
4478,1,0.335,0.665
4479,1,0.0002,0.9998
4480,1,0.0005,0.9995
4481,1,0.0001,0.9999
4482,1,0.0002,0.9998
4483,1,0.0008,0.9992
4484,1,0.0649,0.9351
4485,1,0.0035,0.9965
4486,1,0.0153,0.9847
4487,1,0.0,1.0
4488,1,0.0001,0.9999
4489,1,0.0004,0.9996
4490,1,0.0006,0.9994
4491,1,0.0008,0.9992
4492,1,0.0166,0.9834
4493,1,0.0002,0.9998
4494,1,0.0004,0.9996
4495,1,0.0001,0.9999
4496,1,0.0188,0.9812
4497,1,0.0015,0.9985
4498,1,0.0027,0.9973
4499,1,0.133,0.867
4500,1,0.0001,0.9999
4501,1,0.0,1.0
4502,1,0.0003,0.9997
4503,1,0.0023,0.9977
4504,1,0.0105,0.9895
4505,1,0.004,0.996
4506,1,0.3499,0.6501
4507,1,0.001,0.999
4508,1,0.0054,0.9946
4509,1,0.0401,0.9599
4510,1,0.0001,0.9999
4511,1,0.0001,0.9999
4512,1,0.0062,0.9938
4513,1,0.0011,0.9989
4514,1,0.0002,0.9998
4515,1,0.0045,0.9955
4516,1,0.0,1.0
4517,1,0.0001,0.9999
4518,1,0.0,1.0
4519,1,0.0067,0.9933
4520,1,0.0005,0.9995
4521,1,0.0054,0.9946
4522,1,0.0003,0.9997
4523,1,0.0001,0.9999
4524,1,0.0233,0.9767
4525,1,0.0035,0.9965
4526,1,0.0002,0.9998
4527,1,0.0002,0.9998
4528,1,0.0846,0.9154
4529,1,0.0039,0.9961
4530,1,0.0018,0.9982
4531,1,0.0001,0.9999
4532,1,0.0018,0.9982
4533,1,0.1142,0.8858
4534,1,0.0001,0.9999
4535,1,0.0001,0.9999
4536,1,0.0002,0.9998
4537,1,0.0018,0.9982
4538,1,0.0001,0.9999
4539,1,0.0,1.0
4540,1,0.0007,0.9993
4541,1,0.0242,0.9758
4542,1,0.0001,0.9999
4543,1,0.001,0.999
4544,1,0.004,0.996
4545,1,0.0,1.0
4546,1,0.0023,0.9977
4547,1,0.0001,0.9999
4548,1,0.0011,0.9989
4549,1,0.002,0.998
4550,1,0.0001,0.9999
4551,1,0.0,1.0
4552,1,0.0109,0.9891
4553,1,0.0001,0.9999
4554,1,0.0141,0.9859
4555,1,0.0002,0.9998
4556,1,0.1635,0.8365
4557,1,0.0001,0.9999
4558,1,0.0004,0.9996
4559,1,0.0057,0.9943
4560,1,0.0355,0.9645
4561,1,0.0002,0.9998
4562,1,0.0009,0.9991
4563,1,0.0343,0.9657
4564,1,0.0,1.0
4565,1,0.0028,0.9972
4566,1,0.0,1.0
4567,1,0.0002,0.9998
4568,1,0.0372,0.9628
4569,1,0.0003,0.9997
4570,1,0.0001,0.9999
4571,1,0.0009,0.9991
4572,1,0.0006,0.9994
4573,1,0.0011,0.9989
4574,1,0.0001,0.9999
4575,1,0.0002,0.9998
4576,1,0.0017,0.9983
4577,1,0.0001,0.9999
4578,1,0.0,1.0
4579,1,0.0002,0.9998
4580,1,0.0002,0.9998
4581,1,0.0002,0.9998
4582,1,0.0,1.0
4583,1,0.0,1.0
4584,1,0.0019,0.9981
4585,1,0.0,1.0
4586,1,0.0007,0.9993
4587,1,0.0001,0.9999
4588,1,0.0001,0.9999
4589,1,0.0024,0.9976
4590,1,0.0003,0.9997
4591,1,0.0006,0.9994
4592,1,0.0004,0.9996
4593,1,0.0023,0.9977
4594,1,0.0,1.0
4595,1,0.0905,0.9095
4596,1,0.0002,0.9998
4597,1,0.0017,0.9983
4598,1,0.0006,0.9994
4599,1,0.0005,0.9995
4600,1,0.0,1.0
4601,1,0.0,1.0
4602,1,0.0003,0.9997
4603,1,0.0001,0.9999
4604,1,0.0011,0.9989
4605,1,0.0218,0.9782
4606,1,0.0001,0.9999
4607,1,0.0003,0.9997
4608,1,0.0002,0.9998
4609,1,0.0006,0.9994
4610,1,0.0,1.0
4611,1,0.0003,0.9997
4612,1,0.0,1.0
4613,1,0.003,0.997
4614,1,0.0001,0.9999
4615,1,0.0016,0.9984
4616,1,0.001,0.999
4617,1,0.0017,0.9983
4618,1,0.0009,0.9991
4619,1,0.0002,0.9998
4620,1,0.2404,0.7596
4621,1,0.0017,0.9983
4622,1,0.0144,0.9856
4623,1,0.0,1.0
4624,1,0.002,0.998
4625,1,0.0,1.0
4626,1,0.0,1.0
4627,1,0.0167,0.9833
4628,1,0.0022,0.9978
4629,1,0.0062,0.9938
4630,1,0.0,1.0
4631,1,0.0005,0.9995
4632,1,0.0,1.0
4633,1,0.0204,0.9796
4634,1,0.0162,0.9838
4635,1,0.0,1.0
4636,1,0.0022,0.9978
4637,1,0.0002,0.9998
4638,1,0.0004,0.9996
4639,1,0.0001,0.9999
4640,1,0.0065,0.9935
4641,1,0.0002,0.9998
4642,1,0.0,1.0
4643,1,0.0011,0.9989
4644,1,0.0085,0.9915
4645,1,0.0146,0.9854
4646,1,0.0004,0.9996
4647,1,0.0011,0.9989
4648,1,0.0044,0.9956
4649,1,0.0002,0.9998
4650,1,0.0001,0.9999
4651,1,0.0001,0.9999
4652,1,0.0,1.0
4653,1,0.0065,0.9935
4654,1,0.0005,0.9995
4655,1,0.0,1.0
4656,1,0.0115,0.9885
4657,1,0.0214,0.9786
4658,1,0.0046,0.9954
4659,1,0.0004,0.9996
4660,1,0.0035,0.9965
4661,1,0.0001,0.9999
4662,1,0.0001,0.9999
4663,1,0.1534,0.8466
4664,1,0.0001,0.9999
4665,1,0.0623,0.9377
4666,1,0.0001,0.9999
4667,1,0.0451,0.9549
4668,1,0.0166,0.9834
4669,1,0.0018,0.9982
4670,1,0.0457,0.9543
4671,1,0.0028,0.9972
4672,1,0.0042,0.9958
4673,1,0.0023,0.9977
4674,1,0.0016,0.9984
4675,1,0.0001,0.9999
4676,1,0.075,0.925
4677,1,0.0001,0.9999
4678,1,0.0,1.0
4679,1,0.0132,0.9868
4680,1,0.0,1.0
4681,1,0.0006,0.9994
4682,1,0.013,0.987
4683,1,0.0,1.0
4684,1,0.0014,0.9986
4685,1,0.0,1.0
4686,1,0.0052,0.9948
4687,1,0.0001,0.9999
4688,1,0.0001,0.9999
4689,1,0.0003,0.9997
4690,1,0.0,1.0
4691,1,0.0001,0.9999
4692,1,0.0001,0.9999
4693,1,0.0001,0.9999
4694,1,0.0005,0.9995
4695,1,0.002,0.998
4696,1,0.0001,0.9999
4697,1,0.0072,0.9928
4698,1,0.0001,0.9999
4699,1,0.0031,0.9969
4700,1,0.0076,0.9924
4701,1,0.0069,0.9931
4702,1,0.0249,0.9751
4703,1,0.0001,0.9999
4704,1,0.0,1.0
4705,1,0.0002,0.9998
4706,1,0.0001,0.9999
4707,1,0.0496,0.9504
4708,1,0.0008,0.9992
4709,1,0.0034,0.9966
4710,1,0.2219,0.7781
4711,1,0.0008,0.9992
4712,1,0.0003,0.9997
4713,1,0.0145,0.9855
4714,1,0.1321,0.8679
4715,1,0.0002,0.9998
4716,1,0.0087,0.9913
4717,1,0.0005,0.9995
4718,1,0.0001,0.9999
4719,1,0.1401,0.8599
4720,1,0.0002,0.9998
4721,1,0.0002,0.9998
4722,1,0.0002,0.9998
4723,1,0.0001,0.9999
4724,1,0.3312,0.6688
4725,1,0.0005,0.9995
4726,1,0.0,1.0
4727,1,0.0001,0.9999
4728,1,0.0,1.0
4729,1,0.0163,0.9837
4730,1,0.0001,0.9999
4731,1,0.0004,0.9996
4732,1,0.0001,0.9999
4733,1,0.0016,0.9984
4734,1,0.2906,0.7094
4735,1,0.0014,0.9986
4736,1,0.0006,0.9994
4737,1,0.0001,0.9999
4738,1,0.0028,0.9972
4739,1,0.0,1.0
4740,1,0.0002,0.9998
4741,1,0.0072,0.9928
4742,1,0.0,1.0
4743,1,0.2952,0.7048
4744,1,0.002,0.998
4745,1,0.0013,0.9987
4746,1,0.0004,0.9996
4747,1,0.0002,0.9998
4748,1,0.0002,0.9998
4749,1,0.0016,0.9984
4750,1,0.0385,0.9615
4751,1,0.0,1.0
4752,1,0.0263,0.9737
4753,1,0.0017,0.9983
4754,1,0.1021,0.8979
4755,1,0.0001,0.9999
4756,1,0.0018,0.9982
4757,1,0.0001,0.9999
4758,1,0.0003,0.9997
4759,1,0.0031,0.9969
4760,1,0.0001,0.9999
4761,1,0.0042,0.9958
4762,1,0.0008,0.9992
4763,1,0.0005,0.9995
4764,1,0.0072,0.9928
4765,1,0.0,1.0
4766,1,0.0038,0.9962
4767,1,0.0001,0.9999
4768,1,0.0154,0.9846
4769,1,0.0008,0.9992
4770,1,0.0003,0.9997
4771,1,0.0,1.0
4772,1,0.0,1.0
4773,1,0.0009,0.9991
4774,1,0.0001,0.9999
4775,1,0.0001,0.9999
4776,1,0.0,1.0
4777,1,0.0001,0.9999
4778,1,0.0003,0.9997
4779,1,0.0005,0.9995
4780,1,0.0007,0.9993
4781,1,0.0008,0.9992
4782,1,0.0004,0.9996
4783,1,0.0001,0.9999
4784,1,0.0004,0.9996
4785,1,0.0025,0.9975
4786,1,0.0027,0.9973
4787,1,0.0,1.0
4788,1,0.0262,0.9738
4789,1,0.0,1.0
4790,1,0.0944,0.9056
4791,1,0.0065,0.9935
4792,1,0.0054,0.9946
4793,1,0.0001,0.9999
4794,1,0.0008,0.9992
4795,1,0.0138,0.9862
4796,1,0.0014,0.9986
4797,1,0.0954,0.9046
4798,1,0.0,1.0
4799,1,0.0105,0.9895
4800,1,0.0064,0.9936
4801,1,0.0027,0.9973
4802,1,0.0004,0.9996
4803,1,0.0003,0.9997
4804,1,0.0003,0.9997
4805,1,0.0016,0.9984
4806,1,0.0001,0.9999
4807,1,0.0001,0.9999
4808,1,0.0031,0.9969
4809,1,0.0,1.0
4810,1,0.0033,0.9967
4811,1,0.0012,0.9988
4812,1,0.0002,0.9998
4813,1,0.0002,0.9998
4814,1,0.0008,0.9992
4815,1,0.0218,0.9782
4816,1,0.0001,0.9999
4817,1,0.0,1.0
4818,1,0.0033,0.9967
4819,1,0.0011,0.9989
4820,1,0.0349,0.9651
4821,1,0.0196,0.9804
4822,1,0.0,1.0
4823,1,0.0008,0.9992
4824,1,0.018,0.982
4825,1,0.0002,0.9998
4826,1,0.0015,0.9985
4827,1,0.0001,0.9999
4828,1,0.0001,0.9999
4829,1,0.0019,0.9981
4830,1,0.0004,0.9996
4831,1,0.062,0.938
4832,1,0.0031,0.9969
4833,1,0.0114,0.9886
4834,1,0.0002,0.9998
4835,1,0.0001,0.9999
4836,1,0.0001,0.9999
4837,1,0.0009,0.9991
4838,1,0.0008,0.9992
4839,1,0.0207,0.9793
4840,1,0.0001,0.9999
4841,1,0.0054,0.9946
4842,1,0.0002,0.9998
4843,1,0.0005,0.9995
4844,1,0.0001,0.9999
4845,1,0.0,1.0
4846,1,0.0004,0.9996
4847,1,0.0001,0.9999
4848,1,0.0,1.0
4849,1,0.0,1.0
4850,1,0.0023,0.9977
4851,1,0.0003,0.9997
4852,1,0.0001,0.9999
4853,1,0.0006,0.9994
4854,1,0.0002,0.9998
4855,1,0.0013,0.9987
4856,1,0.0,1.0
4857,1,0.0,1.0
4858,1,0.0728,0.9272
4859,1,0.363,0.637
