accX,accY,accZ,gyroX,gyroY,gyroZ
-2.295477,0.271386,13.468392,0.338435,-0.199048,-0.129643
-1.103206,1.582359,9.81494,0.053469,-0.102444,-0.264165
-0.111518,2.48124,8.789422,0.071064,-0.066645,-0.173528
0.001198,2.546355,6.426286,-0.201559,0.227155,0.453643
1.004711,2.18321,11.734099,-0.061791,-0.052258,-0.502318
-0.693658,1.147514,12.034225,0.286506,0.693142,0.44447
0.178878,3.484155,6.970405,-0.421971,0.367094,-0.525841
-0.237406,2.120041,7.192393,-0.327287,-0.032614,-0.061768
0.693208,2.30326,13.012291,-0.106664,-0.0737,-0.02263
0.43769,1.021176,7.482939,0.103354,-0.17741,0.02684
0.590522,1.814377,7.038663,0.119256,0.148985,0.142573
-0.078587,0.718057,9.453741,0.265242,-0.701642,0.081497
-1.713487,2.86115,9.12218,-0.00166,-0.253603,0.119793
-1.022973,1.863026,9.235195,0.061471,-0.781739,0.091263
-0.985551,1.657054,9.195228,-0.379268,-0.098476,-0.195274
0.298479,1.326541,6.9728,0.220506,-0.065857,-0.539153
-0.357457,2.179168,11.124117,-0.752483,0.291643,0.24638
0.436343,1.056353,6.340665,0.133964,-0.063318,0.103825
-0.275128,1.001867,13.589191,-0.347837,0.21345,0.524056
-0.383203,3.334466,11.302995,-0.033074,0.080047,0.063898
-0.237406,1.180146,9.786199,-0.018835,0.223372,-0.026318
1.958827,1.886228,8.944051,0.126667,-0.084185,-0.276615
-0.483495,2.915487,6.255492,0.217672,-0.047664,0.15184
-0.449815,1.636247,9.117839,0.072179,0.050864,0.450053
0.22603,3.606001,7.473359,0.161856,-0.096024,0.198492
-0.373922,2.026187,9.536519,0.081577,0.091327,0.32997
1.096171,0.677341,10.333911,0.185272,-0.094818,0.093822
-0.027543,4.214636,11.390114,0.128413,-0.413721,0.037725
1.402284,1.359174,9.957294,0.467992,0.433492,0.045069
0.226479,1.069975,8.035141,0.233508,0.076373,-0.201537
1.032852,1.291065,5.998326,-0.298627,-0.179901,0.085654
0.336051,1.080603,7.092401,-0.085612,-0.405555,0.091817
1.165626,1.819167,10.753338,0.288055,-0.169042,0.314192
1.022673,2.636467,6.802903,0.116665,-0.104544,-0.821705
0.740809,2.53917,8.859177,0.205523,0.106641,-0.174843
-0.376467,2.575993,13.621225,0.388428,0.007274,0.197661
-0.992436,2.5486,9.514065,-0.158698,0.096858,0.125936
0.958457,1.924847,8.853938,-0.00237,0.034617,-0.046918
-0.231419,3.054548,7.77124,0.366094,0.013312,0.187843
0.646655,2.493664,10.993289,0.127503,0.078923,-0.001211
-0.481249,1.249751,12.346924,0.060369,-0.145304,-0.059989
0.700693,0.725092,7.0451,-0.074098,-0.193543,0.018842
-0.488584,2.976261,7.513027,0.206319,-0.08059,-0.262284
0.600551,0.116009,10.124795,-0.577696,-0.214096,-0.168863
0.502056,0.806523,7.447014,0.138853,0.079277,-0.059285
0.012274,2.222129,7.533085,-0.074521,-0.028097,-0.240405
-0.506397,2.65937,7.267836,-0.043369,0.209489,-0.267413
0.011676,2.034719,12.487183,0.264449,0.326872,-0.155477
1.16353,1.309926,12.537628,0.643257,0.443252,-0.387143
-0.94738,1.265618,11.584859,0.084802,-0.000631,-0.073801
0.296084,3.406167,8.650361,-0.10806,-0.111213,-0.166186
-0.69231,3.759283,9.609567,0.054751,-0.467908,-0.926284
-1.243165,3.614683,9.487421,0.120371,-0.32788,-0.042101
0.217647,2.13516,7.444769,-0.047547,-0.422802,0.131393
0.678539,0.503553,13.119917,-0.078534,0.024741,0.092774
-0.165406,3.592829,10.87758,0.151154,-0.224919,4e-05
0.522863,0.863405,9.333541,-0.067035,0.203092,0.142401
-0.675396,1.831741,9.788145,0.175152,-0.134002,-0.106339
-0.083676,1.311872,11.862083,-0.461178,-0.249487,-0.364039
0.09116,0.957559,9.840237,-0.040156,-0.058689,0.380998
-0.503553,1.791774,7.245233,-0.755599,0.046217,-0.186884
-0.523012,1.891616,10.018067,0.102895,-0.009102,0.039641
-0.655337,1.166524,11.22875,0.058437,0.21454,0.081551
0.472418,2.851121,8.875942,-0.217601,-0.45805,0.043045
-0.424218,3.155438,6.917415,0.172359,0.093311,0.511711
-0.445623,2.806364,6.358477,0.309085,0.213938,0.538833
-0.100291,2.531236,8.192464,0.336898,-0.030127,-0.052277
0.03368,3.324137,7.739506,0.253442,0.524949,-0.22121
-0.146096,0.137564,9.855805,0.114462,-0.071637,-0.01523
0.305215,3.929628,8.334069,0.092826,-0.100954,0.189733
-0.782423,4.082011,10.492132,-0.0667,0.012324,0.243583
0.384251,0.943488,7.831115,-0.040701,0.022867,-0.20185
1.350791,2.151476,9.110205,0.065695,0.067686,0.048738
0.473465,0.982856,13.744269,-0.513634,0.18516,0.280038
-0.925825,1.922003,9.350755,-0.024913,0.046723,0.040739
-0.936902,1.873803,9.698332,-0.01769,0.011106,-0.02888
-0.821043,0.758024,8.627309,0.001735,-0.45799,-0.418084
-0.640518,1.931134,9.599538,0.025919,0.0226,0.014953
0.016316,1.657653,7.855365,0.020104,-0.21238,0.283758
-0.659678,0.896635,10.008038,0.05135,0.514101,0.286285
-0.486189,2.3082,11.328442,-0.035917,-0.190087,0.132057
0.270338,2.542014,8.267907,-0.096087,-0.064911,0.198697
-0.238304,2.089804,9.644295,-0.045978,0.113541,0.044773
0.801433,2.999612,9.008267,0.181088,0.05854,0.255608
1.125809,0.296982,6.95813,0.265812,-0.015468,-0.039049
0.058977,3.194357,7.565717,-0.353651,0.200743,-0.08958
-0.201032,3.059188,7.719298,0.182038,0.043256,0.11138
1.417103,-0.13936,11.345657,-0.12764,-0.528953,-0.098283
-1.563199,1.829196,9.085656,0.112201,0.123967,-0.012546
0.131726,2.32272,7.4295,0.005707,-0.150306,0.223361
-0.245939,2.363136,12.751234,0.22121,0.10276,-0.033751
0.449964,0.619562,13.107193,-0.090152,-0.055635,0.150795
-1.503623,1.552721,8.689131,-0.042971,-0.102589,0.278236
0.609682,3.464695,10.550061,0.050454,0.077359,-0.215512
0.23082,1.869612,8.089029,-0.149941,0.002902,-0.422205
-0.781824,2.871179,12.431948,0.604459,0.604135,-0.835984
-0.00958,2.034719,12.152479,0.642158,0.0525,0.222764
-0.328417,1.997596,12.418775,0.208932,0.042453,-0.12458
0.565374,2.701732,8.911269,-0.172263,-0.276094,-0.082259
-0.221539,2.283651,8.110434,-0.323506,0.464825,-0.111378
-0.128283,2.751728,7.232809,0.228771,-0.035107,0.371968
-0.427212,1.950294,6.857839,-0.458197,-0.431127,-0.075007
-0.496068,2.944527,8.072563,0.026944,0.150659,-0.18643
1.265768,-0.043559,11.0605,-0.048988,-0.230583,0.118316
-0.308658,3.124303,8.847801,0.299505,-0.349173,0.149543
0.578397,1.750909,7.996521,0.240732,0.100061,-0.016362
0.558189,0.815504,12.084221,-0.288718,0.022588,-0.416206
1.011596,1.698668,9.973161,0.41971,0.1197,-0.24039
0.089214,0.804727,6.97265,0.137342,-0.170053,-0.474251
-0.013771,3.345693,11.181747,0.468534,0.699053,0.409105
-0.039368,2.945724,6.984176,-0.045503,0.061982,-0.165603
-0.243394,1.418899,12.853321,-0.235765,0.009862,-0.002107
-0.630339,2.124083,7.017407,-0.155757,-0.004655,0.150703
-0.035925,3.742068,7.839049,-0.569874,-0.375492,0.034305
1.376837,1.560056,8.161777,0.62088,0.394772,0.448719
-0.216151,2.138603,7.051087,-0.155915,0.041452,-0.281785
0.322879,1.948947,12.211007,0.000187,0.134897,-0.068315
-0.329615,2.539619,12.72399,-0.007247,-0.21258,0.075995
-0.327519,0.658331,9.565109,0.273485,0.041556,-0.11052
0.442929,1.997596,7.645202,0.275886,-0.180773,-0.035218
-0.966839,2.448758,9.385932,-0.422404,-0.061774,0.308523
0.786165,1.438658,12.796739,0.268501,-0.153397,0.296268
1.8994,1.379531,9.64175,0.229177,0.081833,-0.092651
1.352887,2.24563,11.435021,0.078287,-0.069621,-0.091917
0.873883,3.13074,7.397467,-0.039018,0.127918,0.172209
0.024699,2.382146,6.710246,0.309744,-0.3779,0.138843
1.388962,2.235302,7.722291,0.970065,-0.189531,0.151747
0.746348,2.637066,7.332352,-0.771388,0.296551,1.072424
-0.322579,2.468517,7.200027,0.327414,0.089029,-0.132177
-0.661924,2.762505,10.881622,-0.681933,-0.098931,0.074611
0.401765,1.609753,7.21814,-0.324948,-0.075932,-0.150485
0.119452,2.314038,11.768976,-0.388293,0.066055,-0.377633
-0.266446,3.293302,8.448431,0.184948,0.064183,0.107565
1.115031,1.88997,9.723929,-0.146432,0.275968,-0.001407
0.553848,2.572101,13.798456,-0.673789,-0.246579,0.102699
0.569117,1.186433,7.013964,0.177611,-0.188211,0.223216
-0.773442,1.147364,10.05549,0.153679,0.100673,0.035421
-0.659229,1.591341,7.975116,-0.122803,-0.396472,0.267044
1.135539,0.597258,10.922786,-0.121565,0.178296,0.077659
0.837209,1.470692,13.223651,-0.434592,-0.13911,0.553453
-0.606838,2.873874,10.428065,-0.195763,-0.189217,0.211138
0.584534,0.699346,9.06949,0.127566,0.289403,-0.366692
1.9235,1.268762,9.350007,-0.008362,-0.265667,0.077111
-0.364492,2.078578,6.684649,0.218598,0.02415,-0.029653
0.107926,3.902984,9.938882,-0.001679,0.600007,0.100372
-0.263901,0.857417,11.655512,0.016496,-0.308191,-0.105538
1.059048,2.442171,10.118508,-0.191278,0.380511,-0.032935
-0.54816,1.162483,9.698332,0.145828,-0.319264,-0.008189
0.102836,1.39929,7.421866,-0.069324,0.126233,0.166052
0.156874,1.881138,6.375841,0.058422,-0.179394,0.143819
1.475033,0.136965,11.005264,0.014694,-0.017716,-0.172679
-0.362546,2.14459,6.793473,-0.39293,0.487104,-0.775387
-0.049547,1.56769,10.424173,-1.140903,-0.117337,-0.46634
-1.40423,4.511917,11.119627,0.251383,-0.200391,0.379584
-0.009879,-0.414488,9.382938,-0.129329,0.335755,0.102151
-0.671354,0.917442,9.807904,0.034611,0.36456,0.097779
0.463436,3.438949,7.720196,0.161379,-0.111216,-0.165966
-1.249152,2.171534,9.302855,-0.082,-0.034607,0.203351
-0.368983,2.584226,6.723419,-0.671477,0.08542,0.111908
0.068857,3.103197,12.771741,-0.04705,-0.308592,-0.06468
0.843047,2.786905,7.566016,0.775844,0.463931,0.301548
-0.705633,1.907783,8.455467,0.009077,0.109024,-0.103415
-0.629591,2.733017,11.591146,0.361624,0.354154,0.246609
-0.046853,2.102079,9.530681,-0.222526,-0.100804,0.046771
-1.960473,2.435136,10.844499,0.464677,1.097939,-0.757598
0.040266,3.332071,8.508157,-0.07184,-0.024491,-0.365608
0.270637,1.578168,7.313042,-0.163028,-0.29336,-0.002544
-0.373473,3.331622,7.880213,-0.304473,-0.338038,-0.099535
0.764311,0.671953,7.436536,0.13778,0.036026,-0.109549
-1.055305,3.451373,12.039464,0.180336,-0.328863,-0.039725
0.436343,1.490151,9.535022,0.35542,-0.067228,-0.069545
-0.204325,3.611091,11.141481,0.321809,0.151635,-0.325329
0.216749,3.997437,12.497212,0.076115,-0.072899,-0.076831
-0.734672,1.481769,11.124417,0.159616,0.007781,-0.010678
1.282084,-0.230221,15.183825,-0.353523,-0.093085,-0.091918
-0.26944,3.09197,7.801776,-0.057701,0.151117,0.388777
-0.415237,2.01032,9.612561,0.334578,0.15395,0.272942
-0.448168,0.791554,9.918075,0.173066,-0.126115,-0.135061
-0.01916,1.861679,7.515422,0.054892,0.046226,0.277044
-0.982557,1.8274,9.297616,-0.362345,-0.53291,-0.094001
-0.947679,4.168831,8.077054,0.040034,-0.400429,0.139461
-0.063318,3.282225,6.632258,0.398599,-0.008382,-0.22005
-0.967738,1.559906,9.368718,0.023155,-0.012288,0.015915
1.513802,1.210533,10.060878,0.567894,-0.583017,-0.090783
2.241589,2.634072,12.633728,0.294668,-0.673329,-0.155257
-0.295036,2.351909,7.367978,-0.012419,0.01438,-0.17005
0.669109,3.793112,11.203153,-0.099626,0.298164,0.243093
-0.32228,3.18343,9.617351,-0.06909,0.095385,0.247838
-0.870889,2.599045,8.558752,0.153056,-0.11017,0.012323
-0.088915,1.442101,11.844569,0.265761,-0.335109,0.118687
0.826731,1.775009,7.706724,0.040107,0.091434,-0.142855
-0.796643,2.641557,8.801996,-0.342511,-0.817963,0.156773
1.066832,1.457818,11.39191,-0.065418,-0.272966,0.19227
0.129481,2.990631,11.538905,-0.179587,0.368437,0.005588
-1.627266,1.435515,12.575349,0.440211,0.622526,0.126651
1.241069,2.757865,10.859019,-0.152924,-0.237872,-0.320069
-1.079854,0.431104,12.624597,0.035289,-0.004442,0.001752
0.053289,1.811084,6.964268,-0.095923,0.043333,0.256601
0.373024,2.576143,11.158695,0.022668,0.132785,-0.07362
0.287402,1.494193,6.413264,0.180891,0.212618,-0.151109
1.498384,-0.696801,11.05541,0.012723,-0.120644,0.128022
-0.720452,0.916694,7.530989,0.254021,-0.241786,0.013828
0.646057,1.451232,8.134834,-0.64525,-1.14434,-0.447682
0.484542,0.575553,9.000932,0.110949,-0.207894,0.102832
-0.967887,1.534459,9.785451,-0.300425,-0.214627,0.266654
0.435145,2.580484,7.812703,0.010982,-0.290121,-0.106139
-0.075293,3.003953,7.246281,-0.203727,0.416435,-0.405144
-0.621657,1.215323,9.671688,0.446952,0.187175,-0.472801
-0.46628,2.695894,6.656358,0.189919,-0.14077,-0.047806
0.237556,2.417623,7.53084,0.036207,0.321271,-0.172971
1.340762,1.38013,10.14171,-0.009529,-0.411768,-0.806061
0.051194,2.510729,7.467671,-0.10217,0.11432,-0.018182
0.278571,1.267714,10.115515,0.183867,0.274132,-0.103198
1.025667,1.324595,8.297695,0.198024,0.129591,-0.16948
0.736469,2.302811,11.041788,-0.201427,-0.15901,0.018641
-0.534838,0.520917,9.840237,-0.132351,0.300028,-0.270989
1.671574,0.85113,12.206067,0.04142,-0.150158,-0.318029
-0.117955,1.33193,14.208753,0.109929,0.079396,0.118497
-0.493075,2.179168,7.274572,0.348169,0.028837,-0.092081
0.344134,2.804418,10.467732,0.258001,0.035736,-0.079292
0.583487,1.492846,6.732999,0.204945,0.34137,-0.034471
-0.090861,3.845503,7.91524,0.091253,0.193485,0.294259
-0.31749,2.796634,7.266639,0.064089,-0.045987,0.007813
-0.430804,3.872597,11.062895,-0.210291,-0.089893,0.544268
1.666784,1.75046,10.284813,-0.522222,0.488625,-0.390692
0.243693,0.857118,12.981006,0.345334,0.041933,0.004549
0.031884,1.607208,8.972641,-0.187618,-0.164458,-0.473875
-0.805475,2.847978,8.621921,0.292422,0.15477,0.522485
0.672851,2.607578,11.935879,-0.021414,0.068863,-0.525788
-0.598605,-0.823737,11.91133,-0.061206,-0.028353,-0.007273
-1.579665,0.93795,11.22396,0.165583,-0.106549,0.288344
0.555944,0.554597,12.279115,0.091113,-0.043148,0.046081
-0.112566,3.493585,9.005872,-0.093383,0.012076,0.013773
-0.352367,3.684139,8.668923,0.228179,0.396505,0.194701
1.252895,-0.079634,12.20457,-0.052873,-0.341438,-0.240684
1.275947,1.747167,9.429042,-0.326214,-0.181909,0.193485
1.039139,0.234413,10.336455,-0.092197,0.056995,0.188897
-0.322579,3.956872,11.930041,-0.26389,-0.441835,0.099376
0.347428,2.384392,9.195228,0.197245,-0.081164,0.032664
0.240999,2.229464,10.713671,0.614125,0.101674,0.380835
-1.009501,1.728007,9.12727,0.044451,0.00279,0.141128
1.229693,1.395249,8.330327,0.212205,-0.137435,-0.177429
0.380658,2.574496,8.547226,0.204233,-0.0246,0.023322
-0.123044,3.437901,6.31866,0.103103,-0.032505,-0.260659
0.57226,1.413211,6.295459,-0.009024,-0.093107,0.067724
0.382904,1.791624,12.994178,-0.342909,-0.101587,0.068648
-0.321831,3.494633,8.885672,-0.068735,-0.030361,-0.275679
-0.357606,2.84214,8.592731,-0.665764,-0.642443,0.118473
-0.089364,0.466879,10.690319,0.002508,-0.212996,0.37889
-1.245111,3.824846,10.485845,0.133621,0.228984,-0.3078
0.84619,3.108436,12.947775,0.542736,0.207255,0.351981
1.093476,0.170495,7.754025,-0.101152,0.000683,0.168471
1.00501,2.033372,12.505744,-0.409371,0.020821,0.044994
1.975741,1.578168,9.154363,0.074376,-0.098694,0.180453
0.137265,0.65878,11.832145,-0.325651,0.131838,0.480165
-0.210462,3.39479,7.426956,0.225634,0.127209,0.368239
0.141306,4.165388,8.929381,0.254376,-0.000377,0.057991
-0.722847,3.986061,10.051448,0.453937,-0.259056,-0.588374
-0.518671,2.07259,9.016201,-0.099414,-0.296981,0.125314
0.563877,1.970353,7.64595,-0.254178,0.041003,-0.022322
-0.198487,1.003064,7.593709,0.286363,-0.120336,-0.065315
-0.070054,2.292782,13.852045,-0.392497,0.211067,-0.34597
-0.015268,2.332899,13.032648,0.186679,-0.077617,0.286053
-0.319885,3.822751,9.630224,0.180156,0.313442,0.002958
-0.738265,1.177152,9.821227,-0.604359,0.215324,0.399861
0.519719,1.881288,11.948603,-0.020847,-0.138552,0.049381
-0.092059,2.80367,9.818083,-0.448374,-0.441957,0.209885
0.552651,1.019979,9.011261,0.044987,0.296259,0.072451
-0.777633,2.34652,7.137757,0.209526,0.241712,-0.284197
1.038091,2.599045,12.134516,-0.071881,-0.015515,0.127359
-0.160616,2.354753,6.88149,0.165691,-0.022015,-0.399505
-0.479303,-1.970353,9.755364,0.425962,-0.559098,0.331957
-0.198936,3.558251,8.770711,-0.002784,-0.247377,0.116725
0.525856,1.112337,7.564969,0.21516,-0.054508,-0.006032
-0.269589,2.567162,6.67956,-0.254914,0.134166,-0.452287
-0.167502,2.046095,6.363567,-0.01328,-0.153185,-0.352288
-0.97597,2.493515,10.427017,-0.167921,0.101364,0.256828
-0.214205,2.866838,7.827373,0.518944,0.105822,0.131128
0.232018,3.744164,10.82474,0.050685,-0.07412,-0.296044
1.425486,-1.120869,14.840289,0.270737,0.076235,-0.201367
0.071851,2.750231,6.787785,-0.21613,0.016668,-0.433472
-0.352517,2.046544,6.641838,0.186842,0.378463,-0.004355
0.244891,1.560804,7.027287,0.116009,0.679347,0.027723
1.087039,2.261946,8.911718,0.007278,0.577195,0.285788
-0.354762,0.811912,8.517887,-0.202861,0.089806,0.107607
-0.426912,1.392704,9.630224,0.076368,0.198236,-0.04639
-0.681383,3.51035,10.456356,0.326688,0.000843,0.077492
0.036674,1.958228,12.169094,0.056806,0.024323,0.189627
0.154329,0.844993,12.979359,0.123361,0.104348,0.290049
-0.149838,2.367028,13.413606,-0.78555,-0.458756,-0.407942
-1.077609,3.098407,8.076006,0.141913,0.310502,0.136694
-0.034428,2.786306,11.777209,0.001957,0.037856,-0.011024
-1.141826,4.200116,11.043734,0.278548,0.118521,0.078228
1.452729,1.583856,10.416539,0.452838,-0.644011,0.093029
0.251926,2.190694,9.505982,0.645619,-0.43091,0.389022
0.361498,2.413282,6.224356,0.123603,0.152323,-0.140136
0.084125,1.215173,9.632769,-0.00822,-0.005172,0.000711
-0.413291,2.364483,10.899135,-0.618619,-0.152953,0.420369
-0.602048,1.776805,9.492061,-0.192761,-0.010468,0.442029
-0.570464,2.421514,8.940309,0.174632,-0.166245,-0.094266
-0.792751,1.975292,8.730894,0.002232,0.001292,-0.008935
-1.659599,1.791026,13.519286,0.094051,-0.217098,0.331872
-0.916245,2.325714,8.810079,0.127511,0.172579,0.22826
-0.651146,2.711461,8.771609,-0.284037,0.089028,-0.153622
-0.511187,0.53858,8.382269,-0.372686,0.098576,-0.091075
0.449515,3.209476,8.339009,0.050482,-0.458002,-1.329023
-0.38949,2.745291,6.827303,0.325877,0.021649,-0.013539
-0.180974,2.773882,6.329138,0.211259,-0.03985,-0.019725
0.362247,1.31277,10.038575,-0.014273,-0.164664,-0.181633
-0.24504,2.304907,7.359296,0.33095,-0.212361,-0.616957
0.27423,1.325643,12.148587,0.194369,0.098875,-0.172373
0.2163,4.080365,10.947934,-0.065253,-0.020238,-0.172958
-0.06736,2.403552,8.007448,-0.640607,-0.695528,0.014587
0.331411,3.394491,11.849808,-0.094786,-0.217376,0.19917
-0.697549,3.471281,8.499176,0.030674,-0.151858,0.074354
0.571512,0.324974,10.158775,0.161151,0.228933,-0.118833
0.153581,3.379822,8.83358,-0.19093,-0.023904,-0.377603
0.164059,2.117048,7.174131,-0.454462,-0.058539,-0.3123
-0.72629,1.98128,9.019943,0.43636,-0.07382,0.53646
0.092657,1.404829,7.85761,-0.130288,0.219737,-0.078703
0.313598,3.104694,7.375762,0.236384,0.163516,-0.044027
0.18277,1.330284,13.53695,-0.284409,0.244162,0.18945
-0.349074,2.939138,7.295379,0.452073,0.121387,-0.235734
0.358654,0.082329,12.780423,0.239091,-0.111151,-0.729518
0.622555,0.008083,13.956976,-0.083389,0.056926,0.019527
0.040416,2.959496,8.719967,0.002362,-0.084202,-0.127626
-0.750988,3.272794,10.835368,-0.21777,0.131546,-0.0985
-0.003892,3.234773,8.418045,-0.100711,0.025777,-0.070431
1.825005,0.863405,10.651849,0.05979,-0.233311,-0.267608
-0.543969,0.986,9.168284,0.507683,-0.079869,-0.698064
0.354313,1.967209,8.156538,-0.067184,0.01057,0.122332
-0.672551,1.921105,10.115515,0.310224,0.239766,-0.169327
0.925076,1.404978,6.317762,0.126712,0.328582,-0.02753
-1.008303,2.178869,10.989248,-0.229673,0.175585,-0.470717
-0.671204,1.87066,9.57439,0.328905,-0.229027,-0.133258
-0.167951,2.069147,7.643405,0.948005,-0.476488,0.561537
-0.008083,3.305875,12.405303,-0.141958,0.294463,-0.066691
-0.636926,4.056864,8.123607,0.151837,-0.017604,0.118352
0.898731,1.637445,12.509037,0.095519,-0.00818,0.033313
1.04812,3.462899,11.623928,0.138836,-0.100639,0.226277
-1.006208,2.256408,9.149124,-0.173263,0.10561,0.486991
0.489781,0.716261,9.149274,-0.058647,-0.006675,-0.045029
-1.163381,1.800606,9.191786,-0.20603,0.278977,-0.199217
-0.177082,2.033821,6.575975,-0.545039,0.199873,0.067899
0.099992,1.898502,7.452403,-0.126158,0.271267,0.349952
-0.648901,1.517694,7.202422,0.009756,-0.012445,-0.003731
-1.08689,1.647624,11.013946,0.024071,0.30966,-0.10243
0.809816,-0.705483,15.520774,0.359738,-0.15016,-0.014412
-0.622555,1.425486,11.82032,0.284255,-0.045333,-0.189809
0.015717,3.748655,10.907967,0.617926,-0.274882,0.141323
-0.297881,2.847678,6.553821,0.264909,0.098347,0.497987
0.872685,1.501977,8.643176,-0.006285,-0.111008,-0.749362
-0.655637,1.663191,9.513018,-0.003679,0.030652,0.138039
-0.264799,1.289269,10.780282,-0.212291,-0.096218,0.066692
-0.046404,2.589016,7.187903,-0.082756,0.221525,-0.441468
0.512834,0.469274,7.143595,0.305024,-0.134274,-0.136245
-0.098495,4.1838,12.841197,-0.103522,-0.059994,-0.000628
-0.564027,2.537673,12.297078,-0.329599,-0.136321,0.325358
-0.442929,1.589245,7.599397,-0.660127,-0.017222,0.428938
1.148562,0.414787,7.641759,0.711539,-0.149802,0.369892
0.315394,1.515449,7.265292,0.334427,-0.260957,-0.285269
-0.479004,3.143463,8.317753,-0.201287,0.264735,0.230288
0.41823,1.064586,12.578942,-0.088637,0.145603,0.281312
-0.165256,1.38971,6.2995,0.162414,-0.272618,0.457916
-0.80772,3.9434,11.221265,0.333094,-0.112953,0.155491
-0.287702,2.662962,9.143736,-0.345088,0.255441,0.115775
-0.999771,1.446741,9.67513,-0.075909,-0.161331,0.327078
0.695454,2.165696,10.455757,0.278255,0.578598,-0.03906
-0.540975,1.325943,9.817784,0.079673,0.159296,0.217501
0.310903,0.590073,11.951896,0.130626,-0.304881,0.109081
-0.158221,1.124761,12.115206,0.247006,0.389887,0.179044
-0.731678,2.3805,6.21762,-0.31424,0.158193,-0.326697
